xp,yp,label,umag,ux
10.028,-0.344444,0,0.0,0.0
10.0293,-0.351852,0,0.0,0.0
10.0303,-0.355236,0,0.0,0.0
10.0303,-0.355835,0,0.0,0.0
10.0314,-0.359259,0,0.0,0.0
10.0325,-0.361896,0,0.0,0.0
10.0343,-0.366667,0,0.0,0.0
10.0352,-0.369377,0,0.0,0.0
10.0354,-0.370395,0,0.0,0.0
10.0368,-0.374074,0,0.0,0.0
10.0381,-0.381481,0,0.0,0.0
10.0402,-0.388889,0,0.0,0.0
10.0418,-0.392364,0,0.0,0.0
10.0419,-0.392509,0,0.0,0.0
10.0435,-0.395546,0,0.0,0.0
10.049,-0.393168,0,0.0,0.0
10.0545,-0.395245,0,0.0,0.0
10.0583,-0.393493,0,0.0,0.0
10.06,-0.392769,0,0.0,0.0
10.0655,-0.390111,0,0.0,0.0
10.0694,-0.388889,0,0.0,0.0
10.0765,-0.386966,0,0.0,0.0
10.0876,-0.387789,0,0.0,0.0
10.0922,-0.388889,0,0.0,0.0
10.0986,-0.39027,0,0.0,0.0
10.104,-0.389568,0,0.0,0.0
10.1048,-0.389414,0,0.0,0.0
10.1096,-0.388682,0,0.0,0.0
10.1086,-0.388889,0,0.0,0.0
10.1136,-0.387909,0,0.0,0.0
10.1147,-0.387725,0,0.0,0.0
10.1206,-0.386605,0,0.0,0.0
10.1316,-0.386412,0,0.0,0.0
10.1426,-0.38693,0,0.0,0.0
10.1536,-0.386508,0,0.0,0.0
10.1646,-0.384997,0,0.0,0.0
10.1756,-0.385355,0,0.0,0.0
10.1866,-0.385596,0,0.0,0.0
10.1976,-0.384925,0,0.0,0.0
10.2086,-0.384878,0,0.0,0.0
10.2196,-0.384853,0,0.0,0.0
10.2306,-0.384784,0,0.0,0.0
10.2416,-0.384596,0,0.0,0.0
10.2526,-0.384387,0,0.0,0.0
10.2636,-0.384194,0,0.0,0.0
10.2746,-0.383988,0,0.0,0.0
10.2856,-0.383758,0,0.0,0.0
10.2966,-0.383512,0,0.0,0.0
10.3076,-0.383241,0,0.0,0.0
10.3186,-0.38294,0,0.0,0.0
10.3296,-0.382611,0,0.0,0.0
10.3406,-0.382248,0,0.0,0.0
10.3516,-0.381845,0,0.0,0.0
10.3606,-0.381481,0,0.0,0.0
10.3626,-0.381395,0,0.0,0.0
10.3736,-0.380962,0,0.0,0.0
10.3846,-0.38057,0,0.0,0.0
10.3956,-0.380239,0,0.0,0.0
10.4066,-0.379949,0,0.0,0.0
10.4176,-0.379673,0,0.0,0.0
10.4286,-0.379409,0,0.0,0.0
10.4396,-0.379162,0,0.0,0.0
10.4506,-0.378932,0,0.0,0.0
10.4616,-0.378715,0,0.0,0.0
10.4726,-0.378508,0,0.0,0.0
10.4836,-0.378311,0,0.0,0.0
10.4946,-0.378127,0,0.0,0.0
10.5057,-0.37796,0,0.0,0.0
10.5167,-0.377807,0,0.0,0.0
10.5277,-0.377663,0,0.0,0.0
10.5387,-0.377525,0,0.0,0.0
10.5497,-0.377286,0,0.0,0.0
10.5607,-0.376957,0,0.0,0.0
10.5717,-0.376567,0,0.0,0.0
10.5827,-0.376092,0,0.0,0.0
10.5937,-0.375514,0,0.0,0.0
10.6047,-0.374793,0,0.0,0.0
10.6134,-0.374074,0,0.0,0.0
10.6157,-0.37387,0,0.0,0.0
10.6267,-0.373009,0,0.0,0.0
10.6377,-0.372331,0,0.0,0.0
10.6487,-0.3718,0,0.0,0.0
10.6597,-0.37137,0,0.0,0.0
10.6707,-0.371001,0,0.0,0.0
10.6817,-0.370679,0,0.0,0.0
10.6927,-0.370401,0,0.0,0.0
10.7037,-0.370299,0,0.0,0.0
10.7147,-0.370234,0,0.0,0.0
10.7257,-0.371126,0,0.0,0.0
10.7367,-0.370934,0,0.0,0.0
10.7477,-0.371689,0,0.0,0.0
10.7587,-0.370492,0,0.0,0.0
10.7697,-0.369889,0,0.0,0.0
10.7807,-0.371012,0,0.0,0.0
10.7917,-0.37082,0,0.0,0.0
10.8027,-0.370117,0,0.0,0.0
10.8137,-0.37046,0,0.0,0.0
10.8247,-0.370308,0,0.0,0.0
10.8357,-0.369522,0,0.0,0.0
10.8467,-0.369865,0,0.0,0.0
10.8577,-0.369637,0,0.0,0.0
10.8687,-0.369257,0,0.0,0.0
10.8797,-0.368803,0,0.0,0.0
10.8907,-0.368263,0,0.0,0.0
10.9017,-0.367606,0,0.0,0.0
10.9128,-0.3668,0,0.0,0.0
10.9238,-0.368529,0,0.0,0.0
10.9348,-0.368284,0,0.0,0.0
10.9458,-0.367955,0,0.0,0.0
10.9568,-0.36759,0,0.0,0.0
10.9678,-0.367178,0,0.0,0.0
10.9788,-0.366705,0,0.0,0.0
10.9796,-0.366667,0,0.0,0.0
10.9898,-0.366217,0,0.0,0.0
11.0008,-0.365789,0,0.0,0.0
11.0118,-0.365434,0,0.0,0.0
11.0228,-0.365109,0,0.0,0.0
11.0338,-0.364808,0,0.0,0.0
11.0448,-0.364525,0,0.0,0.0
11.0558,-0.364261,0,0.0,0.0
11.0668,-0.364018,0,0.0,0.0
11.0778,-0.363785,0,0.0,0.0
11.0888,-0.363564,0,0.0,0.0
11.0998,-0.363359,0,0.0,0.0
11.1108,-0.363167,0,0.0,0.0
11.1218,-0.362986,0,0.0,0.0
11.1328,-0.362818,0,0.0,0.0
11.1438,-0.362643,0,0.0,0.0
11.1548,-0.362448,0,0.0,0.0
11.1658,-0.362229,0,0.0,0.0
11.1768,-0.361975,0,0.0,0.0
11.1878,-0.361678,0,0.0,0.0
11.1988,-0.360631,0,0.0,0.0
11.2041,-0.359259,0,0.0,0.0
11.2098,-0.357777,0,0.0,0.0
11.2208,-0.357053,0,0.0,0.0
11.2318,-0.356486,0,0.0,0.0
11.2428,-0.356051,0,0.0,0.0
11.2538,-0.358781,0,0.0,0.0
11.2648,-0.358305,0,0.0,0.0
11.2758,-0.357891,0,0.0,0.0
11.2868,-0.357515,0,0.0,0.0
11.2978,-0.357159,0,0.0,0.0
11.3088,-0.356828,0,0.0,0.0
11.3199,-0.356535,0,0.0,0.0
11.3309,-0.356269,0,0.0,0.0
11.3419,-0.356024,0,0.0,0.0
11.3529,-0.355797,0,0.0,0.0
11.3639,-0.355596,0,0.0,0.0
11.3749,-0.355415,0,0.0,0.0
11.3859,-0.355222,0,0.0,0.0
11.3969,-0.355004,0,0.0,0.0
11.4079,-0.354762,0,0.0,0.0
11.4189,-0.354492,0,0.0,0.0
11.4299,-0.354188,0,0.0,0.0
11.4409,-0.353842,0,0.0,0.0
11.4519,-0.353446,0,0.0,0.0
11.4629,-0.353006,0,0.0,0.0
11.4739,-0.352544,0,0.0,0.0
11.4849,-0.352059,0,0.0,0.0
11.4893,-0.351852,0,0.0,0.0
11.4959,-0.351549,0,0.0,0.0
11.5069,-0.35111,0,0.0,0.0
11.5179,-0.350737,0,0.0,0.0
11.5289,-0.350408,0,0.0,0.0
11.5399,-0.350119,0,0.0,0.0
11.5509,-0.349862,0,0.0,0.0
11.5619,-0.349631,0,0.0,0.0
11.5729,-0.349424,0,0.0,0.0
11.5839,-0.34924,0,0.0,0.0
11.5949,-0.349068,0,0.0,0.0
11.6059,-0.3489,0,0.0,0.0
11.6169,-0.348739,0,0.0,0.0
11.6279,-0.348589,0,0.0,0.0
11.6389,-0.348444,0,0.0,0.0
11.6499,-0.3483,0,0.0,0.0
11.6609,-0.348166,0,0.0,0.0
11.6719,-0.348016,0,0.0,0.0
11.6829,-0.347544,0,0.0,0.0
11.6939,-0.347774,0,0.0,0.0
11.7049,-0.347395,0,0.0,0.0
11.7159,-0.346862,0,0.0,0.0
11.727,-0.346506,0,0.0,0.0
11.738,-0.34657,0,0.0,0.0
11.7435,-0.345789,0,0.0,0.0
11.7447,-0.345803,0,0.0,0.0
11.749,-0.345254,0,0.0,0.0
11.7546,-0.345561,0,0.0,0.0
11.7533,-0.345612,0,0.0,0.0
11.76,-0.346031,0,0.0,0.0
11.771,-0.345704,0,0.0,0.0
11.782,-0.345356,0,0.0,0.0
11.793,-0.34515,0,0.0,0.0
11.804,-0.344905,0,0.0,0.0
11.815,-0.344621,0,0.0,0.0
11.8213,-0.344444,0,0.0,0.0
11.826,-0.344315,0,0.0,0.0
11.837,-0.343716,0,0.0,0.0
11.848,-0.343686,0,0.0,0.0
11.859,-0.343277,0,0.0,0.0
11.87,-0.342847,0,0.0,0.0
11.881,-0.34252,0,0.0,0.0
11.892,-0.342178,0,0.0,0.0
11.903,-0.34171,0,0.0,0.0
11.914,-0.340943,0,0.0,0.0
11.925,-0.340886,0,0.0,0.0
11.936,-0.340773,0,0.0,0.0
11.947,-0.340903,0,0.0,0.0
11.958,-0.34022,0,0.0,0.0
11.969,-0.339485,0,0.0,0.0
11.98,-0.339591,0,0.0,0.0
11.991,-0.340876,0,0.0,0.0
11.9957,-0.337037,0,0.0,0.0
12.002,-0.334444,0,0.0,0.0
12.013,-0.334462,0,0.0,0.0
12.024,-0.333847,0,0.0,0.0
12.0322,-0.337037,0,0.0,0.0
12.035,-0.339495,0,0.0,0.0
12.046,-0.337839,0,0.0,0.0
12.057,-0.337542,0,0.0,0.0
12.068,-0.337333,0,0.0,0.0
12.0718,-0.337246,0,0.0,0.0
12.0719,-0.337212,0,0.0,0.0
12.074,-0.337037,0,0.0,0.0
12.079,-0.335327,0,0.0,0.0
12.0841,-0.335826,0,0.0,0.0
12.0857,-0.336366,0,0.0,0.0
12.09,-0.336912,0,0.0,0.0
12.101,-0.335956,0,0.0,0.0
12.112,-0.334479,0,0.0,0.0
12.123,-0.33488,0,0.0,0.0
12.1341,-0.334367,0,0.0,0.0
12.1451,-0.334937,0,0.0,0.0
12.1561,-0.333562,0,0.0,0.0
12.1671,-0.33412,0,0.0,0.0
12.1781,-0.333618,0,0.0,0.0
12.1891,-0.333423,0,0.0,0.0
12.2001,-0.333107,0,0.0,0.0
12.2111,-0.333262,0,0.0,0.0
12.2221,-0.332957,0,0.0,0.0
12.2331,-0.332802,0,0.0,0.0
12.2441,-0.332008,0,0.0,0.0
12.2551,-0.332304,0,0.0,0.0
12.2661,-0.331357,0,0.0,0.0
12.2771,-0.331584,0,0.0,0.0
12.2881,-0.331412,0,0.0,0.0
12.2991,-0.33075,0,0.0,0.0
12.3101,-0.330436,0,0.0,0.0
12.3211,-0.33031,0,0.0,0.0
12.3252,-0.330143,0,0.0,0.0
12.3253,-0.330055,0,0.0,0.0
12.3281,-0.32963,0,0.0,0.0
12.3321,-0.328244,0,0.0,0.0
12.3361,-0.32963,0,0.0,0.0
12.339,-0.330039,0,0.0,0.0
12.3389,-0.329967,0,0.0,0.0
12.3431,-0.330059,0,0.0,0.0
12.3487,-0.32963,0,0.0,0.0
12.3541,-0.329195,0,0.0,0.0
12.3651,-0.329026,0,0.0,0.0
12.3761,-0.328623,0,0.0,0.0
12.3871,-0.328127,0,0.0,0.0
12.3981,-0.328182,0,0.0,0.0
12.4091,-0.32751,0,0.0,0.0
12.4201,-0.327951,0,0.0,0.0
12.4311,-0.327323,0,0.0,0.0
12.4421,-0.326469,0,0.0,0.0
12.4531,-0.326173,0,0.0,0.0
12.4641,-0.32608,0,0.0,0.0
12.4751,-0.325865,0,0.0,0.0
12.4861,-0.325904,0,0.0,0.0
12.4971,-0.325394,0,0.0,0.0
12.5081,-0.3251,0,0.0,0.0
12.5191,-0.324842,0,0.0,0.0
12.5301,-0.324093,0,0.0,0.0
12.5412,-0.323848,0,0.0,0.0
12.5522,-0.323962,0,0.0,0.0
12.5632,-0.323887,0,0.0,0.0
12.5742,-0.323026,0,0.0,0.0
12.5852,-0.322489,0,0.0,0.0
12.5962,-0.322291,0,0.0,0.0
12.5987,-0.322222,0,0.0,0.0
12.6072,-0.32176,0,0.0,0.0
12.6182,-0.321509,0,0.0,0.0
12.6292,-0.321178,0,0.0,0.0
12.6402,-0.320853,0,0.0,0.0
12.6512,-0.320535,0,0.0,0.0
12.6622,-0.320224,0,0.0,0.0
12.6732,-0.319972,0,0.0,0.0
12.6842,-0.319915,0,0.0,0.0
12.6952,-0.319205,0,0.0,0.0
12.7062,-0.318547,0,0.0,0.0
12.7172,-0.318287,0,0.0,0.0
12.7282,-0.31791,0,0.0,0.0
12.7392,-0.318039,0,0.0,0.0
12.7502,-0.317909,0,0.0,0.0
12.7612,-0.316773,0,0.0,0.0
12.7722,-0.316872,0,0.0,0.0
12.7832,-0.316341,0,0.0,0.0
12.7942,-0.316282,0,0.0,0.0
12.8052,-0.315956,0,0.0,0.0
12.8162,-0.315653,0,0.0,0.0
12.8272,-0.315418,0,0.0,0.0
12.8382,-0.31524,0,0.0,0.0
12.8474,-0.314815,0,0.0,0.0
12.844,-0.314975,0,0.0,0.0
12.8433,-0.314996,0,0.0,0.0
12.8492,-0.314741,0,0.0,0.0
12.8533,-0.314543,0,0.0,0.0
12.8545,-0.314488,0,0.0,0.0
12.8602,-0.314205,0,0.0,0.0
12.8712,-0.314098,0,0.0,0.0
12.8822,-0.313398,0,0.0,0.0
12.8932,-0.31334,0,0.0,0.0
12.9042,-0.31259,0,0.0,0.0
12.9152,-0.312586,0,0.0,0.0
12.9262,-0.311933,0,0.0,0.0
12.9372,-0.311731,0,0.0,0.0
12.9482,-0.311592,0,0.0,0.0
12.9593,-0.310971,0,0.0,0.0
12.9703,-0.310711,0,0.0,0.0
12.9813,-0.310368,0,0.0,0.0
12.9923,-0.310033,0,0.0,0.0
13.0033,-0.309696,0,0.0,0.0
13.0143,-0.309356,0,0.0,0.0
13.0253,-0.309049,0,0.0,0.0
13.0363,-0.308851,0,0.0,0.0
13.0473,-0.308389,0,0.0,0.0
13.0583,-0.30806,0,0.0,0.0
13.0643,-0.307715,0,0.0,0.0
13.0649,-0.307687,0,0.0,0.0
13.0693,-0.307437,0,0.0,0.0
13.0698,-0.307407,0,0.0,0.0
13.0748,-0.307124,0,0.0,0.0
13.0752,-0.307407,0,0.0,0.0
13.0803,-0.30907,0,0.0,0.0
13.0852,-0.307407,0,0.0,0.0
13.0875,-0.307176,0,0.0,0.0
13.0874,-0.30722,0,0.0,0.0
13.0913,-0.307106,0,0.0,0.0
13.1023,-0.306507,0,0.0,0.0
13.1133,-0.306275,0,0.0,0.0
13.1243,-0.305927,0,0.0,0.0
13.1353,-0.304662,0,0.0,0.0
13.1404,-0.305529,0,0.0,0.0
13.1404,-0.305572,0,0.0,0.0
13.1458,-0.307407,0,0.0,0.0
13.1463,-0.307607,0,0.0,0.0
13.1468,-0.307407,0,0.0,0.0
13.1521,-0.305774,0,0.0,0.0
13.1521,-0.305805,0,0.0,0.0
13.1573,-0.305252,0,0.0,0.0
13.1683,-0.304412,0,0.0,0.0
13.1793,-0.30381,0,0.0,0.0
13.1903,-0.303596,0,0.0,0.0
13.2013,-0.303053,0,0.0,0.0
13.2123,-0.303319,0,0.0,0.0
13.2233,-0.302504,0,0.0,0.0
13.2343,-0.302833,0,0.0,0.0
13.2453,-0.301579,0,0.0,0.0
13.2563,-0.301187,0,0.0,0.0
13.2673,-0.301675,0,0.0,0.0
13.2783,-0.30115,0,0.0,0.0
13.2893,-0.300819,0,0.0,0.0
13.3003,-0.301084,0,0.0,0.0
13.3113,-0.300576,0,0.0,0.0
13.3223,-0.300006,0,0.0,0.0
13.3177,-0.300249,0,0.0,0.0
13.3179,-0.300243,0,0.0,0.0
13.3224,-0.3,0,0.0,0.0
13.327,-0.299636,0,0.0,0.0
13.3268,-0.299646,0,0.0,0.0
13.3333,-0.299136,0,0.0,0.0
13.3443,-0.298704,0,0.0,0.0
13.3553,-0.29847,0,0.0,0.0
13.3664,-0.298332,0,0.0,0.0
13.3774,-0.297732,0,0.0,0.0
13.3884,-0.297856,0,0.0,0.0
13.3994,-0.29693,0,0.0,0.0
13.4104,-0.296454,0,0.0,0.0
13.4214,-0.297218,0,0.0,0.0
13.4324,-0.297156,0,0.0,0.0
13.4434,-0.296185,0,0.0,0.0
13.4544,-0.295905,0,0.0,0.0
13.4654,-0.29502,0,0.0,0.0
13.4764,-0.294676,0,0.0,0.0
13.4874,-0.294732,0,0.0,0.0
13.4984,-0.294659,0,0.0,0.0
13.5094,-0.293861,0,0.0,0.0
13.5204,-0.29336,0,0.0,0.0
13.5314,-0.293482,0,0.0,0.0
13.5359,-0.293797,0,0.0,0.0
13.5372,-0.294163,0,0.0,0.0
13.5424,-0.294282,0,0.0,0.0
13.546,-0.292593,0,0.0,0.0
13.549,-0.291488,0,0.0,0.0
13.5492,-0.291228,0,0.0,0.0
13.5534,-0.290645,0,0.0,0.0
13.5644,-0.291302,0,0.0,0.0
13.5754,-0.289879,0,0.0,0.0
13.5803,-0.290748,0,0.0,0.0
13.5805,-0.290903,0,0.0,0.0
13.5849,-0.292593,0,0.0,0.0
13.5864,-0.293231,0,0.0,0.0
13.598,-0.292593,0,0.0,0.0
13.6036,-0.29091,0,0.0,0.0
13.5974,-0.292753,0,0.0,0.0
13.6036,-0.290925,0,0.0,0.0
13.6084,-0.290357,0,0.0,0.0
13.6194,-0.289801,0,0.0,0.0
13.6304,-0.289328,0,0.0,0.0
13.6414,-0.289622,0,0.0,0.0
13.6524,-0.287981,0,0.0,0.0
13.6634,-0.287749,0,0.0,0.0
13.6744,-0.288233,0,0.0,0.0
13.6854,-0.28752,0,0.0,0.0
13.6964,-0.287064,0,0.0,0.0
13.7074,-0.286762,0,0.0,0.0
13.7184,-0.286519,0,0.0,0.0
13.7294,-0.286172,0,0.0,0.0
13.7404,-0.28582,0,0.0,0.0
13.7514,-0.285432,0,0.0,0.0
13.7579,-0.285185,0,0.0,0.0
13.7624,-0.285004,0,0.0,0.0
13.7735,-0.283712,0,0.0,0.0
13.7845,-0.283087,0,0.0,0.0
13.7955,-0.283889,0,0.0,0.0
13.8065,-0.282923,0,0.0,0.0
13.8175,-0.282917,0,0.0,0.0
13.8285,-0.282539,0,0.0,0.0
13.8395,-0.28277,0,0.0,0.0
13.8505,-0.28216,0,0.0,0.0
13.8615,-0.281954,0,0.0,0.0
13.8725,-0.281859,0,0.0,0.0
13.8835,-0.280826,0,0.0,0.0
13.8945,-0.28023,0,0.0,0.0
13.9055,-0.279912,0,0.0,0.0
13.9165,-0.279397,0,0.0,0.0
13.9275,-0.279151,0,0.0,0.0
13.9385,-0.278792,0,0.0,0.0
13.9495,-0.278427,0,0.0,0.0
13.9553,-0.277778,0,0.0,0.0
13.9605,-0.276728,0,0.0,0.0
13.9715,-0.276729,0,0.0,0.0
13.9825,-0.276701,0,0.0,0.0
13.9935,-0.276569,0,0.0,0.0
14.0045,-0.276161,0,0.0,0.0
14.0155,-0.275693,0,0.0,0.0
14.0265,-0.27534,0,0.0,0.0
14.0375,-0.275071,0,0.0,0.0
14.0485,-0.274682,0,0.0,0.0
14.0595,-0.273667,0,0.0,0.0
14.0705,-0.274557,0,0.0,0.0
14.0815,-0.273559,0,0.0,0.0
14.0925,-0.272992,0,0.0,0.0
14.1035,-0.272802,0,0.0,0.0
14.1145,-0.272203,0,0.0,0.0
14.1255,-0.271788,0,0.0,0.0
14.1365,-0.271707,0,0.0,0.0
14.1475,-0.271647,0,0.0,0.0
14.1585,-0.270597,0,0.0,0.0
14.1637,-0.270573,0,0.0,0.0
14.1641,-0.270583,0,0.0,0.0
14.1695,-0.270449,0,0.0,0.0
14.17,-0.27037,0,0.0,0.0
14.1748,-0.269898,0,0.0,0.0
14.1746,-0.269933,0,0.0,0.0
14.1806,-0.269401,0,0.0,0.0
14.1916,-0.269026,0,0.0,0.0
14.2026,-0.268992,0,0.0,0.0
14.2136,-0.268763,0,0.0,0.0
14.2246,-0.267748,0,0.0,0.0
14.2356,-0.267179,0,0.0,0.0
14.2466,-0.266692,0,0.0,0.0
14.2576,-0.266232,0,0.0,0.0
14.2686,-0.265782,0,0.0,0.0
14.2796,-0.265506,0,0.0,0.0
14.2906,-0.265149,0,0.0,0.0
14.3016,-0.264597,0,0.0,0.0
14.3126,-0.263856,0,0.0,0.0
14.3236,-0.264137,0,0.0,0.0
14.3283,-0.26429,0,0.0,0.0
14.3296,-0.264613,0,0.0,0.0
14.3346,-0.26463,0,0.0,0.0
14.3383,-0.262963,0,0.0,0.0
14.3412,-0.261994,0,0.0,0.0
14.3414,-0.261782,0,0.0,0.0
14.3456,-0.261287,0,0.0,0.0
14.3566,-0.261786,0,0.0,0.0
14.3676,-0.261187,0,0.0,0.0
14.3786,-0.260526,0,0.0,0.0
14.3896,-0.259967,0,0.0,0.0
14.4006,-0.259562,0,0.0,0.0
14.4116,-0.259363,0,0.0,0.0
14.4226,-0.258773,0,0.0,0.0
14.4336,-0.258359,0,0.0,0.0
14.4446,-0.257451,0,0.0,0.0
14.4556,-0.256997,0,0.0,0.0
14.4666,-0.256493,0,0.0,0.0
14.4776,-0.255817,0,0.0,0.0
14.484,-0.255556,0,0.0,0.0
14.4886,-0.255297,0,0.0,0.0
14.4996,-0.254568,0,0.0,0.0
14.5106,-0.254297,0,0.0,0.0
14.5216,-0.253678,0,0.0,0.0
14.5326,-0.252653,0,0.0,0.0
14.5436,-0.251946,0,0.0,0.0
14.5546,-0.252341,0,0.0,0.0
14.5656,-0.250871,0,0.0,0.0
14.5766,-0.249957,0,0.0,0.0
14.5877,-0.249496,0,0.0,0.0
14.5987,-0.248865,0,0.0,0.0
14.6095,-0.248148,0,0.0,0.0
14.6097,-0.248137,0,0.0,0.0
14.6207,-0.247323,0,0.0,0.0
14.6317,-0.246526,0,0.0,0.0
14.6427,-0.245755,0,0.0,0.0
14.6537,-0.244975,0,0.0,0.0
14.6647,-0.244494,0,0.0,0.0
14.6757,-0.24406,0,0.0,0.0
14.6867,-0.242684,0,0.0,0.0
14.6977,-0.241938,0,0.0,0.0
14.7087,-0.241648,0,0.0,0.0
14.7159,-0.240741,0,0.0,0.0
14.7197,-0.240152,0,0.0,0.0
14.7307,-0.239188,0,0.0,0.0
14.7417,-0.238373,0,0.0,0.0
14.7527,-0.237535,0,0.0,0.0
14.7637,-0.236792,0,0.0,0.0
14.7747,-0.235449,0,0.0,0.0
14.7857,-0.23455,0,0.0,0.0
14.7947,-0.233333,0,0.0,0.0
14.7967,-0.232807,0,0.0,0.0
14.8077,-0.232227,0,0.0,0.0
14.8187,-0.230782,0,0.0,0.0
14.8297,-0.231138,0,0.0,0.0
14.8407,-0.228653,0,0.0,0.0
14.8517,-0.227945,0,0.0,0.0
14.8627,-0.2267,0,0.0,0.0
14.8718,-0.225926,0,0.0,0.0
14.8677,-0.226315,0,0.0,0.0
14.8684,-0.226231,0,0.0,0.0
14.8737,-0.225679,0,0.0,0.0
14.8777,-0.224862,0,0.0,0.0
14.879,-0.224674,0,0.0,0.0
14.8847,-0.223451,0,0.0,0.0
14.8957,-0.222504,0,0.0,0.0
14.9067,-0.222215,0,0.0,0.0
14.9177,-0.219464,0,0.0,0.0
14.9226,-0.219032,0,0.0,0.0
14.9227,-0.219026,0,0.0,0.0
14.9279,-0.218519,0,0.0,0.0
14.9287,-0.218422,0,0.0,0.0
14.9338,-0.217549,0,0.0,0.0
14.9341,-0.217504,0,0.0,0.0
14.9397,-0.216556,0,0.0,0.0
14.9507,-0.214401,0,0.0,0.0
14.9617,-0.212635,0,0.0,0.0
14.967,-0.212127,0,0.0,0.0
14.9678,-0.212138,0,0.0,0.0
14.9727,-0.211619,0,0.0,0.0
14.9739,-0.211111,0,0.0,0.0
14.9778,-0.209907,0,0.0,0.0
14.9784,-0.209688,0,0.0,0.0
14.9837,-0.208323,0,0.0,0.0
14.9948,-0.206585,0,0.0,0.0
15.0058,-0.204434,0,0.0,0.0
15.0082,-0.203704,0,0.0,0.0
15.0168,-0.201349,0,0.0,0.0
15.0278,-0.199543,0,0.0,0.0
